0.187526	0.881374	1    MI2
1.172041	3.216079	1    MI2
3.412982	5.063215	1    MI2
5.110097	5.616418	1    MI2
6.375900	7.022867	1    MI2
7.107254	10.079548	1    MI2
10.154559	11.842297	1    MI2
12.348619	13.314380	1    MI2
13.398767	14.364529	1    MI2
14.467668	15.039624	1    MI2
15.967880	17.280565	1    MI2
17.664995	19.137077	1    MI2
19.305851	23.065757	1    MI2
23.131392	23.290789	1    MI2
23.525197	24.144035	1    MI2
25.391086	28.128972	2    FI2
28.550907	28.757186	2    FI2
28.832197	30.032366	2    FI2
30.088624	30.201140	2    FI2
30.360537	33.932917	2    FI2
34.664270	35.658161	2    FI2
35.723795	35.995708	2    FI2
36.098848	38.377294	2    FI2
39.118024	40.308817	2    FI2
40.449462	42.015308	2    FI2
42.681027	45.587688	2    FI2
46.694094	47.350437	1    MI2
47.472329	49.703894	1    MI2
50.219592	50.960321	1    MI2
51.016579	53.679455	1    MI2
54.298293	55.310936	2    FI2
55.414075	56.623621	2    FI2
56.904911	57.242459	2    FI2
57.645641	58.686412	1    MI2
58.817681	60.805462	1    MI2
61.424299	63.749627	2    FI2
64.621626	67.246996	1    MI2
67.818952	68.137747	2    FI2
69.262906	70.866257	1    MI2
71.138171	72.994683	1    MI2
73.622897	74.373003	2    FI2
74.832443	75.676312	1    MI2
75.873215	77.035879	1    MI2
77.092137	78.451704	1    MI2
79.333078	80.767656	2    FI2
80.917677	81.499009	2    FI2
82.127223	82.905458	1    MI2
85.174528	90.331506	2    FI2
90.603420	91.812965	2    FI2
92.319287	93.688230	2    FI2
94.738379	96.979320	1    MI2
97.823189	101.686235	1    MI2
103.927176	105.296120	2    FI2
105.371130	105.839946	2    FI2
105.961839	107.799598	2    FI2
108.587209	109.702992	1    MI2
110.978172	113.209737	2    FI2
113.359758	115.281905	2    FI2
115.563194	117.279062	2    FI2
117.363449	117.738502	2    FI2
118.572994	121.076473	1    MI2
122.342277	123.101759	2    FI2
123.186146	125.520851	2    FI2 
126.345967	126.674138	1    MI2
126.833536	127.480502	1    MI2
127.902437	130.246518	1    MI2
131.006000	131.568580	2    FI2
