1.601137	2.173729	1    MI5
2.407008	4.983672	1    MI5
5.418418	6.086443	1    MI5
6.277307	6.680242	1    MI5
6.786277	7.602751	1    MI5
8.069308	8.843368	1    MI5
9.225096	10.455109	1    MI5
11.494257	12.225903	2    MI6
14.336011	15.725077	1    MI5
16.223444	16.605172	1    MI5
16.774829	17.389836	1    MI5
17.644321	19.383305	1    MI5
19.775636	20.157365	1    MI5
20.401246	21.737295	1    MI5
22.066005	22.744633	1    MI5
22.967308	23.667142	1    MI5
24.324563	26.593725	1    MI5
26.911831	28.173655	1    MI5
28.852282	29.064354	1    MI5
29.117371	29.382460	1    MI5
29.424875	29.838413	1    MI5
30.092899	31.386533	1    MI5
31.704640	32.086368	1    MI5
32.319646	34.493376	1    MI5
36.094513	39.975415	2    MI6
41.608363	42.774755	1    MI5
43.644246	43.930543	2    MI6
44.757620	45.213573	1    MI5
46.963160	49.603446	2    MI6
50.748631	51.512087	1    MI5
51.883211	53.707023	1    MI5
54.237201	54.947640	1    MI5
55.191522	56.177653	1    MI5
57.693961	59.507170	1    MI5
59.931312	61.299171	1    MI5
63.016948	63.313847	2    MI6
65.328523	67.608288	1    MI5
68.074845	69.103390	1    MI5
70.004693	70.672717	1    MI5
71.118066	72.242044	1    MI5
72.666186	73.313003	1    MI5
74.012838	74.818708	1    MI5
74.924744	75.168626	1    MI5
75.836650	77.151491	1    MI5
77.830119	79.961434	1    MI5
80.438594	81.498950	1    MI5
82.082146	83.778715	1    MI5
83.980183	85.104160	1    MI5
85.167781	86.259948	1    MI5
86.747711	87.150647	1    MI5
87.235475	87.765653	1    MI5
88.126174	88.539713	1    MI5
89.069891	89.483430	1    MI5
90.024211	90.914910	1    MI5
91.381466	92.728118	1    MI5
92.908379	93.173468	1    MI5
93.321918	94.562534	1    MI5
94.848830	96.110654	1    MI5
97.743602	98.167744	2    MI6
98.326797	98.867579	2    MI6
99.026632	99.726467	2    MI6
99.832503	101.168551	2    MI6
101.210965	102.716670	2    MI6
102.759085	103.639180	2    MI6
104.084529	104.317808	2    MI6
104.667725	105.802306	2    MI6
106.300673	107.923018	2    MI6
108.580438	109.555966	2    MI6
109.810451	109.958901	2    MI6
110.043729	110.234593	2    MI6
110.414854	110.775375	2    MI6
112.079613	112.206855	2    MI6
112.259873	112.546169	2    MI6
112.673412	113.511093	2    MI6
113.723164	114.444206	2    MI6
114.613863	115.218266	2    MI6
116.458882	116.713368	2    MI6
116.787592	117.338977	2    MI6
117.720706	118.611404	2    MI6
118.696233	118.855286	2    MI6
118.897701	119.099168	2    MI6
119.173393	119.449086	2    MI6
119.449086	120.498838	2    MI6
120.689702	120.880566	2    MI6
120.954791	121.135051	2    MI6
121.198673	121.431951	2    MI6
121.527383	122.099975	2    MI6
122.152993	122.502910	2    MI6
122.545325	122.725585	2    MI6
122.778603	123.160331	2    MI6
125.206818	127.582015	2    MI6
128.419696	129.002892	2    MI6
129.320998	130.816100	2    MI6
131.123603	131.579556	2    MI6
132.205166	134.294067	2    MI6
134.484931	135.386234	2    MI6
136.022447	138.259798	2    MI6
138.355230	138.609716	2    MI6
139.298947	140.126025	2    MI6
140.189646	141.080345	2    MI6
141.292416	141.811990	2    MI6
143.010192	144.696158	2    MI6
145.491425	145.873153	2    MI6
146.530574	147.039545	2    MI6
147.156184	148.704303	2    MI6
