1.204464	2.279879	2    ML2
3.043423	4.247887	2    ML2
5.269531	7.732230	1    ML1
8.183904	10.216438	1    ML1
11.420902	12.055397	2    ML2
13.184582	18.669196	1    ML1
19.454248	20.873795	1    ML1
21.949210	22.917083	2    ML2
24.465680	28.358680	1    ML1
28.756584	30.401968	1    ML1
30.638559	32.423747	1    ML1
33.681982	36.327502	2    ML2
38.037411	38.682660	1    ML1
39.446204	42.790743	2    ML2
45.758887	48.963622	1    ML1
49.092672	49.953003	1    ML1
50.286382	53.921283	1    ML1
54.114858	57.502413	1    ML1
58.857436	63.911884	2    ML2
64.610903	66.299304	2    ML2
69.385743	69.955713	1    ML1
70.364371	73.020644	1    ML1
73.128186	74.268125	1    ML1
74.655275	76.440463	1    ML1
76.924399	77.440598	1    ML1
77.978305	81.806781	1    ML1
83.774789	85.054533	2    ML2
85.140566	85.742798	2    ML2
86.097685	86.721425	2    ML2
88.044185	88.850746	1    ML1
89.173370	94.614968	1    ML1
97.185208	100.787847	2    ML2
102.132115	102.497756	2    ML2
102.659068	103.390350	2    ML2
103.551662	104.390485	2    ML2
105.788524	106.455281	1    ML1
107.261842	108.100665	2    ML2
110.047166	116.596440	1    ML1
116.951327	117.682609	1    ML1
118.510678	120.489440	2    ML2
123.038173	124.801853	1    ML1
125.113723	127.146256	1    ML1
127.780751	130.329483	1    ML1
130.426270	132.813691	1    ML1
133.039528	134.190221	1    ML1
134.351533	138.083222	1    ML1
138.642437	139.255423	1    ML1
139.427490	140.642708	1    ML1
140.890054	141.664352	1    ML1
142.008485	142.976358	1    ML1
144.793808	145.234728	2    ML2
