0.837102	3.372327	1    MI4
4.113760	5.477041	1    MI4
6.589192	7.330625	2    MI3
8.167728	9.016789	1    MI4
10.320277	11.922730	2    MI3
12.317364	13.716521	2    MI3
13.895900	14.469913	2    MI3
15.354850	16.239786	1    MI4
17.375854	18.679342	2    MI3
19.767575	20.580760	1    MI4
21.645076	22.565889	2    MI3
24.048756	24.826065	1    MI4
25.077196	27.289538	1    MI4
27.636337	28.449523	2    MI3
28.915908	29.406211	2    MI3
29.513838	31.642470	2    MI3
32.527407	33.484096	1    MI4
34.105943	34.656039	2    MI3
34.990880	36.043237	2    MI3
36.378078	38.614337	2    MI3
38.769799	41.101727	2    MI3
41.352858	45.251363	2    MI3
45.909087	46.291762	2    MI3
46.662479	47.415871	2    MI3
49.161827	51.087163	1    MI4
51.900348	53.706097	2    MI3
53.873518	54.076814	2    MI3
54.136607	54.327945	2    MI3
54.411655	56.336991	2    MI3
56.576163	57.604603	2    MI3
59.541897	65.102649	1    MI4
66.083254	67.877045	1    MI4
69.084864	70.113304	1    MI4
70.555773	71.691840	1    MI4
73.270376	74.250982	1    MI4
75.315298	75.650139	2    MI3
75.877352	76.212193	2    MI3
77.946191	80.146574	1    MI4
80.923884	82.538295	1    MI4
83.518901	83.961369	2    MI3
