2.192569	2.954525	1    MP1
3.343279	5.473647	1    MP1
6.002352	8.334872	1    MP1
9.407831	10.154237	2    MP2
10.480790	12.517858	2    MP2
12.626709	16.141039	2    MP2
16.840795	17.867104	2    MP2
18.084806	18.597960	2    MP2
18.737911	23.480702	2    MP2
24.180458	25.797672	2    MP2
26.310827	29.125401	2    MP2
29.576355	30.835916	2    MP2
31.364620	33.868192	2    MP2
34.365796	34.801200	1    MP1
35.780858	37.164820	2    MP2
37.849026	39.139687	2    MP2
39.295188	43.104971	2    MP2
43.447074	44.037979	2    MP2
44.286781	46.168348	2    MP2
46.557101	48.438667	2    MP2
49.340575	51.066640	1    MP1
52.543903	53.259209	2    MP2
53.430260	55.405127	2    MP2
55.576179	57.131192	2    MP2
57.566596	58.406303	2    MP2
58.732856	61.858433	2    MP2
63.071343	64.253153	1    MP1
64.470855	66.243571	1    MP1
66.632324	70.815310	1    MP1
70.877510	72.976779	1    MP1
73.210031	76.771011	1    MP1
77.828420	78.434876	2    MP2
79.150182	80.378642	1    MP1
81.731504	83.908523	2    MP2
84.639379	86.396544	1    MP1
88.558013	94.746966	2    MP2
95.042419	96.146478	2    MP2
96.581882	97.001735	1    MP1
99.023253	101.029220	2    MP2
101.200272	103.486141	2    MP2
103.641643	104.232548	2    MP2
104.559101	105.600960	2    MP2
105.896412	106.984921	2    MP2
107.746878	108.353333	1    MP1
