0.389358	2.808943	1    MI2
3.128773	5.784754	1    MI2
5.923810	7.578584	1    MI2
8.273867	9.608810	2    FI2
10.151130	11.639036	1    MI2
12.598526	16.047129	2    FI2
16.297431	17.340356	2    FI2
18.160789	19.732129	1    MI2
20.649902	22.652317	2    FI2
23.625713	24.251468	1    MI2
25.461260	29.660769	2    FI2
29.911070	31.524127	2    FI2
31.899579	33.401391	2    FI2
34.513843	34.805862	1    MI2
34.861485	40.006578	1    MI2
40.632333	41.536200	2    FI2
42.106332	44.776219	2    FI2
45.777426	46.834256	1    MI2
47.195803	48.558558	1    MI2
49.295558	50.797369	2    FI2
51.047671	54.551896	2    FI2
54.816104	55.525292	2    FI2
56.470877	56.929764	1    MI2
57.541613	58.932179	2    FI2
59.544028	63.896499	1    MI2
64.550065	68.068196	1    MI2
68.290687	68.680045	1    MI2
69.111120	69.750781	1    MI2
70.167950	72.003497	1    MI2
72.156459	73.004705	1    MI2
73.352346	78.358383	1    MI2
78.706024	79.331779	1    MI2
80.068779	81.042175	1    MI2
81.514967	82.029477	1    MI2
82.543986	84.866231	1    MI2
86.034306	90.164287	2    FI2
90.845664	91.832966	1    MI2
92.569965	94.614097	2    FI2
95.086889	95.587493	1    MI2
96.296682	97.881927	2    FI2
