0.888995	6.305665	1    ML3
6.553757	9.055348	1    ML3
10.233784	11.618963	2    ML4
12.280541	13.210885	1    ML3
13.955160	14.658086	1    ML3
15.195619	16.518774	1    ML3
16.828889	17.862605	1    ML3
18.110696	19.041040	1    ML3
19.537224	20.612288	1    ML3
21.480609	27.186719	1    ML3
27.331439	28.075714	1    ML3
28.406503	28.757966	1    ML3
28.840664	31.362930	1    ML3
31.817764	32.375971	1    ML3
32.520691	33.078897	1    ML3
33.306315	35.229026	1    ML3
37.379154	40.294232	2    ML4
42.465035	43.105938	1    ML3
45.442135	46.145062	2    ML4
47.633612	50.383296	2    ML4
51.582406	52.306007	1    ML3
53.815231	55.469176	1    ML3
56.399520	56.771658	1    ML3
56.957727	57.557282	1    ML3
58.177511	58.384254	1    ML3
58.839089	59.955502	1    ML3
60.058873	60.203593	1    ML3
60.451685	61.340680	1    ML3
61.485401	62.271024	1    ML3
62.663836	63.242717	1    ML3
64.607222	65.165428	2    ML4
66.550607	69.258941	1    ML3
69.879171	71.305698	1    ML3
72.070648	73.269758	1    ML3
73.517850	74.820331	1    ML3
75.151120	79.182611	1    ML3
79.472051	82.511175	1    ML3
83.400170	85.612321	1    ML3
85.839739	88.010541	1    ML3
88.155262	89.002908	1    ML3
89.354372	90.925619	1    ML3
91.111688	92.517541	1    ML3
92.662261	93.571931	1    ML3
93.758000	95.184527	1    ML3
95.598014	96.507683	1    ML3
97.272633	98.265000	1    ML3
98.554440	100.001642	1    ML3
100.229059	102.834022	1    ML3
103.619646	104.549990	1    ML3
105.356288	107.113605	1    ML3
108.333389	115.011192	2    ML4
115.176586	116.375696	2    ML4
116.727159	120.117746	2    ML4
120.200444	121.296182	2    ML4
121.999109	124.521375	2    ML4
124.914186	127.705218	2    ML4
127.870613	130.041416	2    ML4
130.392879	133.101214	2    ML4
133.328631	135.396062	2    ML4
135.830223	138.641929	2    ML4
139.158787	141.577681	2    ML4
142.032516	143.397020	2    ML4
143.851855	145.443777	2    ML4
