1.381634	2.171138	1    MI4
2.346584	4.934406	1    MI4
5.504604	7.916980	1    MI4
8.772277	11.360098	1    MI4
11.513613	11.974157	1    MI4
12.522425	13.421583	1    MI4
13.860197	14.386533	1    MI4
14.671632	15.548860	1    MI4
17.193662	22.500889	2    MI3
23.268463	26.141384	2    MI3
26.645790	27.172126	2    MI3
27.435295	28.751136	2    MI3
29.036235	29.847671	2    MI3
30.045047	30.527522	2    MI3
31.185443	34.606631	2    MI3
35.089106	36.032126	2    MI3
36.207571	36.624254	2    MI3
37.019007	38.685739	2    MI3
39.409452	40.264749	1    MI4
41.646383	47.129056	2    MI3
48.203659	50.725689	2    MI3
51.076580	54.037223	2    MI3
55.024104	58.182124	1    MI4
58.379500	59.432173	1    MI4
60.068163	62.546331	2    MI3
62.963015	67.020192	2    MI3
67.875489	70.551034	1    MI4
70.945786	72.875687	1    MI4
73.928360	75.397717	1    MI4
76.735489	79.411033	2    MI3
79.498756	79.805785	2    MI3
80.090884	80.726875	2    MI3
81.011974	81.801478	2    MI3
81.976924	87.744696	2    MI3
88.292963	93.073854	2    MI3
94.301972	94.828309	1    MI4
94.959893	95.639745	1    MI4
96.297665	96.736279	1    MI4
97.262616	99.653061	1    MI4
99.938160	102.328605	1    MI4
103.315487	106.648952	1    MI4
107.241080	107.745486	1    MI4
108.578852	112.943060	1    MI4
114.105387	119.609990	2    MI3
120.465287	121.671475	1    MI4
122.636426	123.623307	1    MI4
124.039990	125.158455	1    MI4
125.509346	126.847118	1    MI4
128.184890	131.649940	2    MI3
133.711425	134.391276	1    MI4
134.500929	136.606276	1    MI4
136.869444	140.400285	1    MI4
140.773107	142.286325	1    MI4
143.097760	146.540879	2    MI3
147.681275	150.663849	1    MI4
151.913898	152.900779	2    MI3
153.909591	154.348205	1    MI4
