1.621461	4.510271	2    ML2
4.622095	5.665794	2    ML2
6.364700	7.771830	2    ML2
8.554604	10.194702	2    ML2
11.312951	12.598938	1    ML1
13.633318	14.444048	2    ML2
14.751567	15.441154	2    ML2
16.820327	18.246095	1    ML1
19.755731	20.883298	2    ML2
21.535610	24.452376	2    ML2
24.890357	28.738997	2    ML2
29.801333	30.425689	2    ML2
31.422794	33.025618	2    ML2
34.311604	37.479976	1    ML1
37.601119	39.455549	1    ML1
40.899954	42.679833	2    ML2
43.872632	45.251805	1    ML1
46.668254	48.802246	2    ML2
50.023001	52.576336	1    ML1
52.883854	53.433660	1    ML1
53.582760	54.691690	1    ML1
63.376756	64.103618	2    ML2
69.527125	72.686178	2    ML2
73.291897	73.767152	2    ML2
74.149221	74.372871	2    ML2
74.969270	79.172022	2    ML2
83.346818	85.350347	1    ML1
85.881515	90.401105	1    ML1
94.510669	96.076218	2    ML2
97.399479	98.349991	2    ML2
98.676147	99.076853	2    ML2
99.822352	100.372157	2    ML2
101.760650	103.605761	1    ML1
111.545328	112.430608	2    ML2
113.129514	114.340950	2    ML2
117.462728	120.593825	1    ML1
121.814580	122.364386	2    ML2
123.901978	125.681858	1    ML1
