1.837500	3.323713	1    ML1
4.404596	4.755882	2    ML2
5.836765	6.863603	1    ML1
7.782353	8.890257	2    ML2
9.998162	10.808824	1    ML1
11.565441	12.403125	2    ML2
13.619118	16.402390	2    ML2
17.402206	20.779963	1    ML1
21.860846	22.725551	2    ML2
23.725368	24.833272	1    ML1
26.238419	29.264890	2    ML2
29.508088	30.967279	2    ML2
31.886029	32.912868	2    ML2
34.263971	35.777206	1    ML1
37.830882	38.317279	2    ML2
38.803676	39.587316	2    ML2
40.452022	41.559926	2    ML2
42.073346	43.316360	2    ML2
44.343199	45.207904	1    ML1
46.072610	47.099449	2    ML2
47.829044	51.017647	2    ML2
51.774265	54.152206	2    ML2
54.476471	54.827757	2    ML2
57.935294	60.583456	2    ML2
61.286029	64.420588	2    ML2
65.042096	67.771324	2    ML2
68.176654	69.041360	2    ML2
69.446691	70.635662	2    ML2
70.770772	71.040993	2    ML2
71.040993	71.473346	2    ML2
72.148897	75.796875	2    ML2
75.796875	76.904779	2    ML2
78.255882	79.850184	1    ML1
80.390625	81.390441	2    ML2
81.930882	82.552390	2    ML2
83.281985	85.362684	2    ML2
85.957169	86.524632	2    ML2
88.227022	90.253676	1    ML1
90.834651	91.267004	2    ML2
