0.429615	2.395931	1    ML3
2.974259	3.750871	1    ML3
4.031773	5.254524	1    ML3
5.485856	6.559894	1    ML3
6.873843	7.914834	1    ML3
8.047023	9.236727	1    ML3
9.682866	11.021282	1    ML3
11.384803	12.772791	1    ML3
13.053693	13.665068	1    ML3
14.590393	18.324741	1    ML3
19.150924	20.654577	1    ML3
20.869385	21.844281	1    ML3
22.207801	24.124546	1    ML3
24.620256	25.975196	1    ML3
26.057815	26.933569	1    ML3
27.181424	27.429279	1    ML3
27.792799	28.602459	1    ML3
33.790888	34.468358	1    ML3
35.211923	36.335532	2    ML4
37.426094	38.698416	1    ML3
38.946271	40.516019	1    ML3
40.631684	42.713666	1    ML3
43.159805	43.886846	1    ML3
44.052082	45.258310	1    ML3
45.390499	46.679345	1    ML3
47.753383	51.173781	2    ML4
52.479150	53.734948	1    ML3
55.932595	60.080034	2    ML4
60.294842	62.195063	2    ML4
62.591631	66.722546	2    ML4
68.474054	71.316124	1    ML3
71.563979	73.827721	1    ML3
74.257336	74.918283	1    ML3
76.752409	78.867438	2    ML4
79.148340	80.470233	2    ML4
81.709507	82.568738	1    ML3
83.229684	84.353293	1    ML3
84.865527	86.170896	1    ML3
86.270038	86.782272	1    ML3
87.162316	88.302449	1    ML3
88.451161	88.946871	1    ML3
89.112108	89.376487	1    ML3
89.640865	91.227137	1    ML3
91.574134	94.449251	1    ML3
96.134664	106.775902	2    ML4
107.436849	108.758742	2    ML4
109.733638	110.411108	1    ML3
110.609392	113.600175	1    ML3
114.079361	114.822926	1    ML3
115.632585	116.343103	2    ML4
