4.983542	8.089227	1    MP1
8.354053	14.517274	1    MP1
14.733949	18.971163	1    MP1
19.621191	21.980548	1    MP1
22.173149	23.497279	1    MP1
23.978780	26.073312	1    MP1
26.362213	28.143769	1    MP1
28.625271	29.660499	1    MP1
29.901250	30.792028	1    MP1
31.466130	32.958785	1    MP1
33.319911	35.053317	1    MP1
35.294068	36.714498	1    MP1
37.412675	42.949944	1    MP1
43.527745	46.488980	1    MP1
48.872413	50.870645	1    MP1
51.255846	53.037402	1    MP1
53.518904	56.022712	1    MP1
56.504214	59.441374	1    MP1
59.850650	61.343305	1    MP1
61.559981	62.041482	1    MP1
62.547059	64.063789	1    MP1
64.593441	65.291618	1    MP1
65.652744	68.108403	1    MP1
68.276928	72.056716	1    MP1
72.538217	74.536449	1    MP1
76.606906	78.147711	1    MP1
78.845888	80.434844	1    MP1
81.253397	83.107178	1    MP1
83.444229	84.720208	1    MP1
85.610986	86.790665	1    MP1
87.103641	88.283320	1    MP1
88.548146	89.559299	1    MP1
89.824125	93.050186	1    MP1
93.892814	95.289168	1    MP1
95.674370	97.841127	1    MP1
98.105953	100.152335	1    MP1
100.344935	101.693140	1    MP1
102.198717	103.065419	1    MP1
103.426546	103.883972	1    MP1
104.509924	106.195180	1    MP1
108.073036	109.397166	2    MP2
110.360169	116.691915	1    MP1
118.208645	119.749450	2    MP2
120.303177	121.627306	2    MP2
121.843982	123.240337	2    MP2
123.697763	126.538623	2    MP2
126.658998	128.464629	2    MP2
128.994281	129.235032	2    MP2
129.644308	130.294335	2    MP2
130.703612	131.883291	2    MP2
133.207420	134.025973	1    MP1
134.290799	135.446403	1    MP1
135.687153	138.792839	1    MP1
140.357719	142.524476	2    MP2
143.511555	146.304264	1    MP1
148.639547	150.541478	2    MP2
151.022980	151.576707	2    MP2
152.587860	155.404644	1    MP1
155.693545	158.582555	1    MP1
159.617783	160.219660	2    MP2
161.062288	164.625400	1    MP1
165.299502	166.093980	2    MP2
167.032908	179.022298	1    MP1
179.263049	180.081602	1    MP1
181.333506	182.850236	2    MP2
184.415116	190.891313	1    MP1
191.445040	200.256519	1    MP1
200.376895	201.147297	1    MP1
201.339898	203.001078	1    MP1
203.771481	204.445583	2    MP2
205.577112	208.104995	2    MP2
209.429125	210.368053	2    MP2
211.668107	216.194223	1    MP1
216.507199	217.470202	2    MP2
218.842481	223.296371	1    MP1
223.513047	225.198303	1    MP1
226.016855	231.433748	1    MP1
231.770800	235.502437	1    MP1
236.296915	237.476594	2    MP2
237.982170	245.951022	1    MP1
246.312148	246.986250	1    MP1
247.154776	250.958639	1    MP1
251.319765	254.088399	1    MP1
255.123628	255.797730	2    MP2
256.688508	257.868187	1    MP1
259.938644	262.129476	2    MP2
262.466527	264.536984	2    MP2
264.849960	267.618594	2    MP2
268.220471	272.457686	2    MP2
273.324388	276.044873	1    MP1
277.561603	280.282087	2    MP2
280.763588	283.435922	2    MP2
283.652598	284.350775	2    MP2
284.350775	286.589758	2    MP2
287.119410	288.226863	2    MP2
288.371314	290.273245	2    MP2
290.875122	292.584453	2    MP2
292.825204	293.354855	2    MP2
294.149333	294.678985	1    MP1
295.593838	297.977271	2    MP2
298.218022	298.699523	2    MP2
298.916199	300.457004	2    MP2
301.227407	302.286710	2    MP2
302.888587	304.959044	2    MP2
307.222102	308.377706	1    MP1
309.749985	313.192722	2    MP2
314.035349	315.166878	1    MP1
315.768755	324.700610	1    MP1
324.917286	327.541470	1    MP1
327.854446	330.695305	1    MP1
331.032356	332.404636	1    MP1
332.837987	333.656540	1    MP1
335.221420	337.653003	2    MP2
337.845604	338.928983	2    MP2
