2.821599	3.762133	2    MI1
4.614491	6.025290	1    FI1
7.083390	7.965140	2    MI1
8.229665	8.817498	2    MI1
10.140123	13.373206	1    FI1
15.254272	20.250854	2    MI1
21.132604	22.220096	1    FI1
24.395078	26.922761	2    MI1
27.775119	34.682160	2    MI1
36.239918	38.826384	1    FI1
40.766233	42.970608	2    MI1
44.675324	47.761449	1    FI1
49.260423	50.171565	2    MI1
51.494190	52.934381	1    FI1
54.198222	56.431989	2    MI1
58.195488	63.162679	1    FI1
64.896787	67.600820	2    MI1
67.924128	73.479152	2    MI1
74.419685	75.066301	1    FI1
77.829118	79.563226	2    MI1
106.427203	109.572111	1    FI1
111.511961	113.040327	2    MI1
113.187285	114.921393	2    MI1
115.421052	117.831168	2    MI1
118.830484	120.329459	1    FI1
121.563909	123.033492	2    MI1
123.768283	124.238550	1    FI1
125.649350	127.941899	2    MI1
128.294599	130.263840	2    MI1
131.527682	138.522897	1    FI1
138.875597	139.316472	1    FI1
140.080655	141.109363	1    FI1
141.403280	141.991113	1    FI1
142.843471	148.663020	1    FI1
148.927545	150.691045	1    FI1
154.511960	156.334243	2    MI1
156.804510	159.949418	2    MI1
160.243334	162.183184	2    MI1
163.593984	168.414216	1    FI1
169.589882	170.148324	2    MI1
171.529732	176.026656	1    FI1
179.083389	184.785371	2    MI1
185.961037	187.577579	1    FI1
188.929595	192.368419	2    MI1
193.485303	196.071769	1    FI1
197.805877	199.922076	2    MI1
201.597401	203.155159	1    FI1
203.390292	207.387558	1    FI1
